-------------------------------G4_H
-------------------------------gamma
### Fill Cross Sections for gamma off H
-------------------------------------------------------------
    N     E(MeV)   Elastic(b)   Inelastic(b)   Total(b)
  550   3.199e+04           0    0.000115     0.000115
  551   3.273e+04           0    0.000115     0.000115
  552    3.35e+04           0    0.000115     0.000115
  553   3.428e+04           0    0.000115     0.000115
  554   3.508e+04           0   0.0001149    0.0001149
  555   3.589e+04           0   0.0001149    0.0001149
  556   3.673e+04           0   0.0001149    0.0001149
  557   3.758e+04           0   0.0001149    0.0001149
  558   3.846e+04           0   0.0001149    0.0001149
  559   3.936e+04           0   0.0001149    0.0001149
  560   4.027e+04           0   0.0001149    0.0001149
  561   4.121e+04           0   0.0001149    0.0001149
  562   4.217e+04           0   0.0001149    0.0001149
  563   4.315e+04           0   0.0001149    0.0001149
  564   4.416e+04           0   0.0001149    0.0001149
  565   4.519e+04           0   0.0001149    0.0001149
  566   4.624e+04           0   0.0001149    0.0001149
  567   4.732e+04           0    0.000115     0.000115
  568   4.842e+04           0    0.000115     0.000115
  569   4.955e+04           0    0.000115     0.000115
  570    5.07e+04           0   0.0001143    0.0001143
  571   5.188e+04           0   0.0001144    0.0001144
  572   5.309e+04           0   0.0001144    0.0001144
  573   5.433e+04           0   0.0001145    0.0001145
  574   5.559e+04           0   0.0001145    0.0001145
  575   5.689e+04           0   0.0001146    0.0001146
  576   5.821e+04           0   0.0001146    0.0001146
  577   5.957e+04           0   0.0001147    0.0001147
  578   6.095e+04           0   0.0001147    0.0001147
  579   6.237e+04           0   0.0001148    0.0001148
  580   6.383e+04           0   0.0001148    0.0001148
  581   6.531e+04           0   0.0001149    0.0001149
  582   6.683e+04           0    0.000115     0.000115
  583   6.839e+04           0    0.000115     0.000115
  584   6.998e+04           0   0.0001151    0.0001151
  585   7.161e+04           0   0.0001151    0.0001151
  586   7.328e+04           0   0.0001152    0.0001152
  587   7.499e+04           0   0.0001153    0.0001153
  588   7.674e+04           0   0.0001154    0.0001154
