# FILE_NAME
# REACTION
# BEAM_MASS TARGET_MASS THRESHOLD FINAL_STATE_MULTIPLICITY
# NUMBER_OF_DATA_POINTS
# POINT_NUMBER PLAB(GEV/C) PLAB_MIN PLAB_MAX SIG(MB) STA_ERR+ STA_ERR- SY_ER+(PCT) SY_ER-(PCT) REFERENCE FLAG
#  FORMAT(I5,1X,4F11.5,2F8.4,1X,2F6.1,A)
# -------------------------------------------------------------------------------------------------------
# GAMMAP_TOTAL.DAT
# GAMMA P --> X
# 0.          0.938270      0.            0
# 319
 1    0.18800    0.18800    0.18800    7.8800E-02 4.1E-02 4.1E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 93   1.28600    1.28600    1.28600    0.15560    1.6E-02 1.6E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 94   1.29000    1.29000    1.29000    0.15560    4.7E-03 4.7E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 95   1.31500    1.31500    1.31500    0.15000    1.4E-02 1.4E-02    0.0  0.0  HILPERT 68       PL 27B, 474
 96   1.31500    1.31500    1.31500    0.14680    4.9E-03 4.9E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 97   1.31600    1.31600    1.31600    0.18060    1.6E-02 1.6E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 98   1.34000    1.34000    1.34000    0.15360    4.8E-03 4.8E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 99   1.34500    1.34500    1.34500    0.15990    1.6E-02 1.6E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 100  1.36500    1.36500    1.36500    0.15440    5.0E-03 5.0E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 101  1.37500    1.37500    1.37500    0.16430    1.7E-02 1.7E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 102  1.39000    1.39000    1.39000    0.15360    5.4E-03 5.4E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 103  1.40400    1.40400    1.40400    0.11600    1.7E-02 1.7E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 104  1.41500    1.41500    1.41500    0.14680    5.2E-03 5.2E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 105  1.43500    1.43500    1.43500    0.19680    1.6E-02 1.6E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 106  1.44000    1.44000    1.44000    0.15350    5.3E-03 5.3E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 107  1.45000    1.45000    1.45000    0.15370    6.3E-03 6.3E-03    1.2  1.2  MEYER 70         PL 33B, 189
 108  1.46500    1.46500    1.46500    0.17080    1.4E-02 1.4E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 109  1.46500    1.46500    1.46500    0.14420    5.4E-03 5.4E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 110  1.49000    1.49000    1.49000    0.15150    5.2E-03 5.2E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 111  1.49500    1.49500    1.49500    0.15810    1.4E-02 1.4E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 112  1.50000    1.50000    1.50000    0.15100    9.0E-03 9.0E-03    0.0  0.0  DIETERLE 69      PRL 23, 1191
 113  1.51500    1.51500    1.51500    0.15590    5.3E-03 5.3E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 114  1.52600    1.52600    1.52600    0.17540    1.6E-02 1.6E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 115  1.54000    1.54000    1.54000    0.15410    5.1E-03 5.1E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 116  1.55700    1.55700    1.55700    0.16500    1.6E-02 1.6E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 117  1.56500    1.56500    1.56500    0.14610    5.1E-03 5.1E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 118  1.58900    1.58900    1.58900    0.16370    1.5E-02 1.5E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 119  1.59000    1.59000    1.59000    0.13880    5.1E-03 5.1E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 120  1.61500    1.61500    1.61500    0.15650    5.1E-03 5.1E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 121  1.62000    1.62000    1.62000    0.16400    1.5E-02 1.5E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 122  1.64000    1.64000    1.64000    0.15020    5.0E-03 5.0E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 123  1.65200    1.65200    1.65200    0.14170    1.4E-02 1.4E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 124  1.66500    1.66500    1.66500    0.15030    4.0E-03 4.0E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 125  1.68400    1.68400    1.68400    0.14230    1.4E-02 1.4E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 126  1.69000    1.69000    1.69000    0.14540    3.9E-03 3.9E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 127  1.71500    1.71500    1.71500    0.13890    3.7E-03 3.7E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 128  1.74000    1.74000    1.74000    0.14450    3.9E-03 3.9E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 129  1.75000    1.75000    1.75000    0.14600    6.4E-03 6.4E-03    1.2  1.2  MEYER 70         PL 33B, 189
 130  1.76500    1.76500    1.76500    0.14250    4.4E-03 4.4E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 131  1.79000    1.79000    1.79000    0.14150    4.5E-03 4.5E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 132  1.81500    1.81500    1.81500    0.14240    4.7E-03 4.7E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
 133  1.84000    1.84000    1.84000    0.14320    4.4E-03 4.4E-03    3.4  3.4  ARMSTRONG 72     PR D5, 1640
